CustomerID,AccountNumber,city,latitude,longitude,population,total_orders,total_spent,avg_order_value,days_since_last_purchase,days_since_first_purchase,unique_products,avg_days_between_orders,orders_per_month,customer_cohort,will_buy_soon,will_buy_again_6m,has_purchase_history,has_repeat_order_history,population_missing,city_class,favorite_category_Bikes,favorite_category_Clothing,favorite_category_Components,favorite_category_Unknown,geographic_area,distance_to_major_city_km,has_geographic_match,city_class_major,is_recent_buyer,is_at_risk,is_churned,value_per_product,spending_intensity,is_frequent_buyer,frequency_score,consistency_score,customer_lifetime,engagement_score,product_diversity,recency_monetary,frequency_monetary,recency_segment_recent,recency_segment_moderate,recency_segment_old,recency_segment_very_old,spending_tier_low,spending_tier_medium,country_Australia,country_France,country_Germany,country_United Kingdom,country_United States
75,AW00000075,Garland,32.924747,-96.625036,246844.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Garland,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
76,AW00000076,Wood Dale,41.9621299,-87.9788811,13933.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Chicago,29.218229562317276,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
77,AW00000077,San Diego,32.7137834,-117.1238583,3064435.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,San Diego,2.3805122497580053e-12,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
78,AW00000078,Ontario,34.075235,-117.612203,180547.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Santa Ana,43.0096187613448,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
79,AW00000079,Greeley,40.4156758,-104.6973597,139842.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Denver,79.55589009291403,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
80,AW00000080,Sunrise,26.154287,-80.272919,97918.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Miami,38.92857352530606,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
81,AW00000081,Miami,25.8102708,-80.2006704,6391670.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Miami,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
82,AW00000082,Vancouver,49.262256291351,-123.104228145957,2426160.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Vancouver,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
83,AW00000083,Ottawa,45.362188804598,-75.297442150906,1068821.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Ottawa,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
84,AW00000084,Etobicoke,43.724660511932,-79.550462402194,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
85,AW00000085,Courbevoie,48.8968232,2.2565406,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0
86,AW00000086,Essen,51.455842999,7.012583,586608.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Essen,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
87,AW00000087,Lane Cove,-33.810171698,151.143200096,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0
88,AW00000088,Milton Keynes,52.042314597425,-0.795841087026,264349.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Milton Keynes,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
89,AW00000089,Oberlin,41.289758,-82.217485,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
90,AW00000090,Chantilly,38.8861993,-77.4387572,24036.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Baltimore,83.87850463097477,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
91,AW00000091,Beaverton,45.4884449,-122.8042628,97812.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Portland,9.814942236411246,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
92,AW00000092,Woodinville,47.7565415,-122.1435758,13438.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Seattle,22.16927154980472,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
93,AW00000093,Round Rock,30.4983619,-97.6539451,127786.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Austin,26.881354174531413,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
94,AW00000094,Fort Worth,32.7545988,-97.332215,963194.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Fort Worth,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
95,AW00000095,Pleasanton,37.6623652,-121.8726406,76960.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_San Jose,35.707999138640254,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
96,AW00000096,Santa Ana,33.7484265,-117.8615084,312534.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Santa Ana,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
97,AW00000097,Newark,37.5310646,-122.0286037,46903.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_San Jose,24.567478467191343,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
98,AW00000098,Miami,25.8102708,-80.2006704,6391670.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Miami,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
99,AW00000099,Sarasota,27.3340931,-82.5496641,56970.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Tampa,69.48031308852939,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
100,AW00000100,Markham,43.843998822311,-79.30117647131,338503.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Toronto,14.839349707276744,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
101,AW00000101,Toronto,43.710546895727,-79.300285223546,5647656.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Toronto,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
102,AW00000102,Toronto,43.710546895727,-79.300285223546,5647656.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Toronto,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
103,AW00000103,Pantin,48.8931111,2.4128211,61929.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Saint-Denis,5.215511924756242,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0
104,AW00000104,Duesseldorf,51.224219999,6.780068,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
105,AW00000105,Alexandria,-33.912306,151.2004474,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0
106,AW00000106,Wokingham,51.428147908965,-0.849753488251,38286.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_London,44.56530656484701,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
107,AW00000107,Randolph,42.172258,-71.048126,34878.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Nashua,75.40924771192842,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
108,AW00000108,Kittery,43.100639,-70.741168,10473.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Nashua,69.60372292407767,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
109,AW00000109,Issaquah,47.5276876,-122.0402383,39591.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Seattle,23.196699956675026,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
110,AW00000110,Idaho Falls,43.4927525,-112.0644383,111137.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Salt Lake City,304.3534609540939,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
111,AW00000111,Elgin,42.0371884,-88.2658122,114934.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Chicago,54.247622354111854,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
112,AW00000112,Dallas,32.787023,-96.799153,5968322.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Dallas,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
113,AW00000113,Fontana,34.0920758,-117.4499169,214169.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Santa Ana,53.87468664568193,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
114,AW00000114,San Francisco,37.792514,-122.419918,3417736.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,San Francisco,2.2358060860072723e-12,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
115,AW00000115,Sparks,39.5409866,-119.7547954,110024.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Reno,5.659341534771641,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
116,AW00000116,Atlanta,33.7735443,-84.3776932,5298788.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Atlanta,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
117,AW00000117,Suwanee,34.0528054,-84.0876305,22349.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Atlanta,40.99637968417123,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
118,AW00000118,Toronto,43.710546895727,-79.300285223546,5647656.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Toronto,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
119,AW00000119,Pnot-Rouge,45.415447207827,-71.874886533187,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
120,AW00000120,Montreal,45.552371673078,-73.579875190547,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
121,AW00000121,Saint Ouen,45.8008832,-0.2128316,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0
122,AW00000122,Berlin,52.435047,13.19789,4679500.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Berlin,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
123,AW00000123,North Ryde,-33.7962,151.129,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0
124,AW00000124,W. York,53.962026649,-1.083683588,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
125,AW00000125,Stamford,41.054488,-73.539213,137144.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_New Haven,58.58604946927402,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
126,AW00000126,Endicott,42.1116745,-76.0557812,13387.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Albany,197.96195507709723,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
127,AW00000127,Redmond,47.6725103,-122.1203575,77353.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Seattle,17.553310960982948,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
128,AW00000128,Wenatchee,47.4297829,-120.3300543,85048.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Seattle,151.35989259462434,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
129,AW00000129,Wood Dale,41.9621299,-87.9788811,13933.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Chicago,29.218229562317276,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
130,AW00000130,Dallas,32.787023,-96.799153,5968322.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Dallas,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
131,AW00000131,El Segundo,33.9190084,-118.4004707,16769.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Los Angeles,21.3462637569626,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
132,AW00000132,Westminster,39.8283968,-105.0358782,115484.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Denver,11.497231292298316,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
133,AW00000133,Modesto,37.639124,-120.976522,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
134,AW00000134,Millington,35.327972,-89.871714,11289.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Nashville,292.4957995912119,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
135,AW00000135,Memphis,35.1460763,-90.051044,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
136,AW00000136,Calgary,51.048658387,-114.075156015,1306784.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Calgary,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
137,AW00000137,Calgary,51.048658387,-114.075156015,1306784.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Calgary,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
138,AW00000138,Vancouver,49.262256291351,-123.104228145957,2426160.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Vancouver,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
139,AW00000139,Colombes,48.9230455,2.2549454,91053.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Saint-Denis,6.8227981191805585,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0
140,AW00000140,Bonn,50.734244999,7.099187,335789.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Essen,80.46562456088056,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
141,AW00000141,Lavender Bay,-33.8433,151.207,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0
142,AW00000142,Liverpool,53.432136109766,-2.973072874813,513441.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Liverpool,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
143,AW00000143,East Haven,41.2789965,-72.8782728,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
144,AW00000144,New York,40.7135813,-74.0083503,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
145,AW00000145,Redmond,47.6725103,-122.1203575,77353.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Seattle,17.553310960982948,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
146,AW00000146,Seattle,47.6013573,-122.3294854,3642006.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Seattle,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
147,AW00000147,Chicago,41.9057433,-87.6338894,8609571.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Chicago,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
148,AW00000148,Carol Stream,41.9185398,-88.1242261,39460.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Chicago,40.59923356466649,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
149,AW00000149,Westminster,39.8283968,-105.0358782,115484.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Small City,0,0,0,1,around_Denver,11.497231292298316,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
150,AW00000150,Stockton,37.958816,-121.288692,410053.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,0,Major City,0,0,0,1,Stockton,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
