CustomerID,AccountNumber,city,country,latitude,longitude,population,total_orders,total_spent,avg_order_value,days_since_last_purchase,days_since_first_purchase,unique_products,avg_days_between_orders,orders_per_month,customer_cohort,will_buy_soon,will_buy_again_6m,has_purchase_history,has_repeat_order_history,city_class,favorite_category_Bikes,favorite_category_Clothing,favorite_category_Components,favorite_category_Unknown
154,AW00000154,Vancouver,Canada,49.262256291351,-123.104228145957,2426160.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
155,AW00000155,Toronto,Canada,43.710546895727,-79.300285223546,5647656.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
156,AW00000156,Montreal,Canada,45.552371673078,-73.579875190547,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
157,AW00000157,Paris,France,48.8319164,2.3558551,11060000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
158,AW00000158,Bonn,Germany,50.734244999,7.099187,335789.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
159,AW00000159,North Ryde,Australia,-33.7962,151.129,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
160,AW00000160,Oxon,United Kingdom,52.068778,-1.316129,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
161,AW00000161,Fort Wayne,United States,41.04873,-85.144706,339694.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
162,AW00000162,Warwick,United States,41.708644,-71.388754,83175.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
163,AW00000163,Klamath Falls,United States,42.2339376,-121.8145246,22115.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
164,AW00000164,Troutdale,United States,45.5265059,-122.3951175,15923.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
165,AW00000165,Dallas,United States,32.787023,-96.799153,5968322.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
166,AW00000166,Garland,United States,32.924747,-96.625036,246844.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
167,AW00000167,Carson,United States,33.859061,-118.261982,92871.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
168,AW00000168,Bell Gardens,United States,33.9696811,-118.1750468,38229.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
169,AW00000169,Fernley,United States,39.5968497,-119.2203472,24225.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
170,AW00000170,Memphis,United States,35.1460763,-90.051044,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
171,AW00000171,Mcdonough,United States,33.4450371,-84.1726044,30947.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
172,AW00000172,Richmond,Canada,49.163469,-123.137766,209937.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
173,AW00000173,Vancouver,Canada,49.262256291351,-123.104228145957,2426160.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
174,AW00000174,Surrey,Canada,49.189684482,-122.845322797,568322.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
175,AW00000175,Orleans,France,47.9014617,1.903715,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
176,AW00000176,Münster,Germany,51.961907999,7.626804,322904.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
177,AW00000177,Hawthorne,Australia,-27.4619613,153.0604262,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
178,AW00000178,W. York,United Kingdom,53.962026649,-1.083683588,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
179,AW00000179,Mentor,United States,41.687054,-81.343772,47171.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
180,AW00000180,Pontiac,United States,42.6472618,-83.2846922,62104.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
181,AW00000181,Clackamas,United States,45.4234434,-122.5339465,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
182,AW00000182,Milwaukie,United States,45.443963,-122.615536,21392.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
183,AW00000183,Chicago,United States,41.9057433,-87.6338894,8609571.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
184,AW00000184,Carrollton,United States,32.9612918,-96.890184,133740.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
185,AW00000185,San Jose,United States,37.341407,-121.88587,1827643.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
186,AW00000186,Santa Fe,United States,35.6907659,-105.9386725,100264.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
187,AW00000187,Cerritos,United States,33.870555,-118.067775,47867.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
188,AW00000188,Miami,United States,25.8102708,-80.2006704,6391670.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
189,AW00000189,Mobile,United States,30.690792,-88.043754,316714.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
190,AW00000190,Calgary,Canada,51.048658387,-114.075156015,1306784.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
191,AW00000191,Toronto,Canada,43.710546895727,-79.300285223546,5647656.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
192,AW00000192,Toronto,Canada,43.710546895727,-79.300285223546,5647656.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
193,AW00000193,Colomiers,France,43.6124652,1.332843,40882.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
194,AW00000194,München,Germany,48.143438999,11.573599,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
195,AW00000195,North Sydney,Australia,-33.819151521,151.222082718,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
196,AW00000196,Milton Keynes,United Kingdom,52.042314597425,-0.795841087026,264349.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
197,AW00000197,Novi,United States,42.465382,-83.460593,66717.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
198,AW00000198,Southfield,United States,42.497134,-83.289913,76236.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
199,AW00000199,Renton,United States,47.4487206,-122.2003346,105317.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
200,AW00000200,Port Orchard,United States,47.5236145,-122.6064912,17149.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
201,AW00000201,Dallas,United States,32.787023,-96.799153,5968322.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
202,AW00000202,Plano,United States,33.0279734,-96.6796698,290594.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
203,AW00000203,Monrovia,United States,34.143694,-118.004597,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
204,AW00000204,Torrance,United States,33.8111684,-118.3497892,142130.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
205,AW00000205,Chandler,United States,33.3152399,-111.8350399,280136.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
206,AW00000206,Winston-Salem,United States,36.09252,-80.320253,443598.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
207,AW00000207,Rocky Mount,United States,35.9209472,-77.8315003,54297.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
208,AW00000208,Toronto,Canada,43.710546895727,-79.300285223546,5647656.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
209,AW00000209,Scarborough,Canada,43.82004292394,-79.2737596013,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
210,AW00000210,Toronto,Canada,43.710546895727,-79.300285223546,5647656.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
211,AW00000211,Lieusaint,France,48.6309412,2.5535752,14017.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
212,AW00000212,München,Germany,48.143438999,11.573599,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
213,AW00000213,South Melbourne,Australia,-37.8323792,144.9604333,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
214,AW00000214,Lancaster,United Kingdom,54.048160814703,-2.803822887504,52660.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
215,AW00000215,Westport,United States,41.1410012,-73.3553367,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
216,AW00000216,Waterbury,United States,41.568132,-73.046138,202514.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
217,AW00000217,Shelton,United States,47.2206324,-123.08751,10612.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
218,AW00000218,Longview,United States,46.1583748,-122.9739873,71347.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
219,AW00000219,Chicago,United States,41.9057433,-87.6338894,8609571.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
220,AW00000220,Saint Louis,United States,38.6306886,-90.2132931,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
221,AW00000221,Las Cruces,United States,32.3026463,-106.757689,139530.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
222,AW00000222,Denver,United States,39.7339536,-104.9811107,2714768.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
223,AW00000223,Englewood,United States,39.6414157,-105.0042141,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
224,AW00000224,Florence,United States,34.821436,-87.6670876,80501.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
225,AW00000225,Campbellsville,United States,37.3526117,-85.3479657,11622.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
226,AW00000226,Hull,Canada,46.571095,-81.205254,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
227,AW00000227,Toronto,Canada,43.710546895727,-79.300285223546,5647656.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
228,AW00000228,Ottawa,Canada,45.362188804598,-75.297442150906,1068821.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
229,AW00000229,Colombes,France,48.9230455,2.2549454,91053.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
230,AW00000230,Bad Soden,Germany,50.1408,8.50449,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
231,AW00000231,Lavender Bay,Australia,-33.8433,151.207,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
232,AW00000232,Basingstoke Hants,United Kingdom,51.276120385749,-1.066221669813,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
233,AW00000233,New Hartford,United States,43.0679316,-75.2853329,22015.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
234,AW00000234,Indianapolis,United States,39.7702789,-86.1561246,1767321.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
235,AW00000235,Lynnwood,United States,47.812199,-122.287143,40110.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
236,AW00000236,Seattle,United States,47.6013573,-122.3294854,3642006.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
237,AW00000237,Chicago,United States,41.9057433,-87.6338894,8609571.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
238,AW00000238,Jefferson City,United States,38.5221943,-92.1641507,42488.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
239,AW00000239,Santa Monica,United States,34.017749,-118.493526,91169.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
240,AW00000240,Orange,United States,33.812492,-117.827078,138266.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
241,AW00000241,Canoga Park,United States,34.197776,-118.600246,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
242,AW00000242,Miami,United States,25.8102708,-80.2006704,6391670.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
243,AW00000243,Kendall,United States,25.6904,-80.3153,79562.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
244,AW00000244,Montreal,Canada,45.552371673078,-73.579875190547,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
245,AW00000245,Brossard,Canada,45.473715097398,-73.45371422053,91525.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
246,AW00000246,Montreal,Canada,45.552371673078,-73.579875190547,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
247,AW00000247,Orly,France,48.7430023,2.4012892,24658.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
248,AW00000248,Sulzbach Taunus,Germany,50.133589999,8.528319,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
249,AW00000249,Seaford,Australia,-38.1016991,145.1260663,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
250,AW00000250,London,United Kingdom,51.420287318258,-0.207126382835,11262000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
251,AW00000251,Hamden,United States,41.400059,-72.90763,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
252,AW00000252,Milford,United States,41.2163554,-73.049333,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
253,AW00000253,Puyallup,United States,47.1990211,-122.3119354,42746.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
254,AW00000254,Bellevue,United States,47.619252,-122.202397,151847.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
255,AW00000255,Houston,United States,29.7482693,-95.3468197,6227666.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
256,AW00000256,Dallas,United States,32.787023,-96.799153,5968322.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
257,AW00000257,Escondido,United States,33.1063525,-117.0696612,149668.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
258,AW00000258,Sacramento,United States,38.5790103,-121.4932658,1975489.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
259,AW00000259,Simi Valley,United States,34.2671812,-118.7761363,127125.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
260,AW00000260,Miami,United States,25.8102708,-80.2006704,6391670.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
261,AW00000261,Altamonte Springs,United States,28.662851,-81.371105,46116.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
262,AW00000262,Calgary,Canada,51.048658387,-114.075156015,1306784.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
263,AW00000263,Burnaby,Canada,49.246902935,-122.996963921,249125.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
264,AW00000264,Toronto,Canada,43.710546895727,-79.300285223546,5647656.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
265,AW00000265,Paris,France,48.8319164,2.3558551,11060000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
266,AW00000266,Grevenbroich,Germany,51.091191999,6.583331,64588.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
267,AW00000267,Melbourne,Australia,-37.8153434,144.9632276,5350705.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
268,AW00000268,High Wycombe,United Kingdom,51.604569410721,-0.696584517461,120256.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
269,AW00000269,Euclid,United States,41.586537,-81.5480324,48823.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
270,AW00000270,North Randall,United States,41.434955,-81.538101,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
271,AW00000271,Washougal,United States,45.595997,-122.317523,17490.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
272,AW00000272,Tacoma,United States,47.264455,-122.458462,222758.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
273,AW00000273,Round Rock,United States,30.4983619,-97.6539451,127786.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
274,AW00000274,Duluth,United States,46.7847401,-92.1010066,119372.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
275,AW00000275,Lakewood,United States,39.710997,-105.088872,156583.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
276,AW00000276,Oxnard,United States,34.2066152,-119.1783948,369935.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
277,AW00000277,Alhambra,United States,34.090498,-118.1278802,81022.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
278,AW00000278,Orlando,United States,28.5734492,-81.3956723,1948155.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
279,AW00000279,Memphis,United States,35.1460763,-90.051044,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
280,AW00000280,Barrie,Canada,44.345805633,-79.684854149,154676.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
281,AW00000281,Montreal,Canada,45.552371673078,-73.579875190547,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
282,AW00000282,Sainte-Foy,Canada,46.77185,-71.296563,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
283,AW00000283,Roissy En Brie,France,48.7913046,2.6544938,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
284,AW00000284,Berlin,Germany,52.435047,13.19789,4679500.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
285,AW00000285,North Ryde,Australia,-33.7962,151.129,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
286,AW00000286,Reading,United Kingdom,51.4429431,-1.1025299,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
287,AW00000287,Madison Heights,United States,42.507987,-83.10592,28419.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
288,AW00000288,Westland,United States,42.335198,-83.3879209,83633.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
289,AW00000289,Renton,United States,47.4487206,-122.2003346,105317.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
290,AW00000290,Bellingham,United States,48.740767,-122.48838,135591.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
291,AW00000291,Baytown,United States,29.7407516,-94.9761006,85205.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
292,AW00000292,Houston,United States,29.7482693,-95.3468197,6227666.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
293,AW00000293,Park City,United States,40.7266914,-111.5368824,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
294,AW00000294,Vista,United States,33.2190605,-117.2174947,99114.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
295,AW00000295,Oxnard,United States,34.2066152,-119.1783948,369935.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
296,AW00000296,Birmingham,United States,33.518236,-86.808112,773997.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
297,AW00000297,Saint Matthews,United States,38.25538,-85.646145,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
298,AW00000298,Winnipeg,Canada,49.899897,-97.138865,758515.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
299,AW00000299,Saint John,Canada,45.249420690932,-65.995111961847,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
300,AW00000300,Ottawa,Canada,45.362188804598,-75.297442150906,1068821.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
301,AW00000301,Paris,France,48.8319164,2.3558551,11060000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Major City,0,0,0,1
302,AW00000302,Offenbach,Germany,50.10061,8.76647,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
303,AW00000303,North Sydney,Australia,-33.819151521,151.222082718,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Unknown,0,0,0,1
304,AW00000304,Abingdon,United Kingdom,51.620564806098,-1.286009504127,33130.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
305,AW00000305,Michigan City,United States,41.708076,-86.877953,72294.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
306,AW00000306,Southgate,United States,42.2034247,-83.208254,29366.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
307,AW00000307,Puyallup,United States,47.1990211,-122.3119354,42746.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
308,AW00000308,Everett,United States,47.9845088,-122.2032447,111845.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,never_purchased,0,0,0,0,Small City,0,0,0,1
