CustomerID,AccountNumber,total_orders,total_spent,avg_order_value,days_since_last_purchase,days_since_first_purchase,unique_products,favorite_category,avg_days_between_orders,orders_per_month,will_buy_again
27789,AW00027789,1,553.97,184.656666,151.0,151.0,3,Accessories,9999.0,1.0,1
22920,AW00022920,1,91.95,22.9875,63.0,63.0,4,Accessories,9999.0,1.0,1
24474,AW00024474,2,3882.5525,1941.27625,59.0,420.0,2,Bikes,361.0,0.166666666666,1
15984,AW00015984,2,3124.96,1041.653333,124.0,412.0,3,Bikes,288.0,0.222222222222,1
18901,AW00018901,1,35.0,35.0,227.0,227.0,1,Accessories,9999.0,1.0,0
27391,AW00027391,1,33.98,16.99,197.0,197.0,2,Accessories,9999.0,1.0,0
11052,AW00011052,3,8131.32,1161.617142,246.0,1076.0,7,Accessories,415.0,0.111111111111,0
19542,AW00019542,1,579.97,193.323333,232.0,232.0,3,Accessories,9999.0,1.0,0
17550,AW00017550,1,4.99,4.99,40.0,40.0,1,Accessories,9999.0,1.0,1
13113,AW00013113,3,6832.4096,976.058514,85.0,592.0,7,Accessories,253.5,0.176470588235,1
18022,AW00018022,1,63.97,21.323333,335.0,335.0,3,Accessories,9999.0,1.0,0
16030,AW00016030,2,73.54,12.256666,8.0,91.0,5,Accessories,83.0,0.666666666666,1
29429,AW00029429,1,60.47,20.156666,47.0,47.0,3,Accessories,9999.0,1.0,1
17504,AW00017504,2,4362.74,1090.685,55.0,1016.0,4,Accessories,961.0,0.0625,1
22459,AW00022459,1,539.99,539.99,373.0,373.0,1,Bikes,9999.0,1.0,0
11098,AW00011098,3,88.96,22.24,104.0,351.0,4,Accessories,123.5,0.375,1
29475,AW00029475,1,3399.99,3399.99,944.0,944.0,1,Bikes,9999.0,1.0,0
21062,AW00021062,1,563.77,187.923333,321.0,321.0,3,Accessories,9999.0,1.0,0
18068,AW00018068,1,2439.99,1219.995,89.0,89.0,2,Accessories,9999.0,1.0,1
11593,AW00011593,2,5908.25,1969.416666,223.0,1103.0,3,Bikes,880.0,0.068965517241,0
28247,AW00028247,2,5962.34,2981.17,44.0,1007.0,2,Bikes,963.0,0.0625,1
19419,AW00019419,2,1602.47,534.156666,114.0,493.0,3,Bikes,379.0,0.153846153846,1
28788,AW00028788,1,8.99,8.99,365.0,365.0,1,Clothing,9999.0,1.0,0
20421,AW00020421,1,118.97,39.656666,264.0,264.0,3,Accessories,9999.0,1.0,0
28911,AW00028911,1,4.99,4.99,177.0,177.0,1,Accessories,9999.0,1.0,1
20083,AW00020083,1,39.98,19.99,85.0,85.0,2,Accessories,9999.0,1.0,1
21603,AW00021603,1,567.76,141.94,359.0,359.0,4,Accessories,9999.0,1.0,0
19024,AW00019024,1,699.97,174.9925,309.0,309.0,4,Accessories,9999.0,1.0,0
18360,AW00018360,1,1750.98,875.49,121.0,121.0,2,Clothing,9999.0,1.0,1
20939,AW00020939,1,13.98,6.99,72.0,72.0,2,Accessories,9999.0,1.0,1
19588,AW00019588,2,6056.61,2018.87,301.0,905.0,3,Bikes,604.0,0.1,0
20375,AW00020375,2,4438.3796,1109.5949,84.0,659.0,4,Bikes,575.0,0.105263157894,1
20129,AW00020129,1,119.98,59.99,299.0,299.0,2,Clothing,9999.0,1.0,0
19465,AW00019465,1,4.99,4.99,254.0,254.0,1,Accessories,9999.0,1.0,0
29721,AW00029721,12,40221.1014,744.835211,60.0,1064.0,38,Components,91.2727272727272,0.363636363636,1
13405,AW00013405,4,10778.61,979.873636,188.0,819.0,8,Accessories,210.3333333333333,0.2,0
29970,AW00029970,4,26661.630075,1269.601432,121.0,396.0,9,Bikes,91.6666666666666,0.444444444444,1
26389,AW00026389,1,36.27,12.09,276.0,276.0,3,Accessories,9999.0,1.0,0
24812,AW00024812,1,82.59,41.295,239.0,239.0,2,Accessories,9999.0,1.0,0
21480,AW00021480,1,39.98,19.99,33.0,33.0,2,Accessories,9999.0,1.0,1
16548,AW00016548,2,4624.9125,2312.45625,69.0,408.0,2,Bikes,339.0,0.181818181818,1
11390,AW00011390,1,48.97,16.323333,82.0,82.0,3,Accessories,9999.0,1.0,1
23933,AW00023933,1,563.77,187.923333,172.0,172.0,3,Accessories,9999.0,1.0,1
18609,AW00018609,1,1785.97,595.323333,74.0,74.0,3,Clothing,9999.0,1.0,1
27955,AW00027955,1,38.98,19.49,222.0,222.0,2,Accessories,9999.0,1.0,0
26332,AW00026332,1,49.48,24.74,165.0,165.0,2,Accessories,9999.0,1.0,1
11639,AW00011639,2,127.26,25.452,20.0,80.0,5,Accessories,60.0,1.0,1
23000,AW00023000,1,94.46,23.615,15.0,15.0,4,Accessories,9999.0,1.0,1
12572,AW00012572,2,2611.4096,1305.7048,139.0,737.0,2,Bikes,598.0,0.1,1
23979,AW00023979,1,6.28,3.14,227.0,227.0,2,Accessories,9999.0,1.0,0
13159,AW00013159,3,208.18,26.0225,44.0,185.0,8,Accessories,70.5,0.6,1
12910,AW00012910,1,56.97,28.485,114.0,114.0,2,Accessories,9999.0,1.0,1
15074,AW00015074,1,85.48,42.74,9.0,9.0,2,Accessories,9999.0,1.0,1
26286,AW00026286,2,3308.1682,551.361366,42.0,716.0,6,Accessories,674.0,0.090909090909,1
14925,AW00014925,2,2721.5525,1360.77625,305.0,614.0,2,Bikes,309.0,0.2,0
24915,AW00024915,2,2145.9175,715.305833,264.0,578.0,3,Bikes,314.0,0.181818181818,0
28450,AW00028450,1,68.97,22.99,350.0,350.0,3,Accessories,9999.0,1.0,0
11931,AW00011931,2,234.44,33.491428,86.0,346.0,7,Accessories,260.0,0.222222222222,1
17089,AW00017089,1,64.97,21.656666,234.0,234.0,3,Accessories,9999.0,1.0,0
22751,AW00022751,1,133.47,33.3675,229.0,229.0,4,Accessories,9999.0,1.0,0
23292,AW00023292,1,34.98,17.49,182.0,182.0,2,Accessories,9999.0,1.0,0
27909,AW00027909,1,548.98,274.49,110.0,110.0,2,Clothing,9999.0,1.0,1
12618,AW00012618,2,5923.23,1184.646,75.0,878.0,5,Accessories,803.0,0.076923076923,1
26435,AW00026435,2,1957.47,652.49,65.0,612.0,3,Bikes,547.0,0.111111111111,1
24271,AW00024271,2,2745.3325,686.333125,97.0,471.0,4,Accessories,374.0,0.166666666666,1
15028,AW00015028,2,3826.3996,1275.466533,216.0,463.0,3,Bikes,247.0,0.25,0
12864,AW00012864,2,86.24,14.373333,45.0,337.0,6,Accessories,292.0,0.2,1
26930,AW00026930,1,1263.82,315.955,314.0,314.0,4,Accessories,9999.0,1.0,0
24520,AW00024520,1,2462.55,820.85,214.0,214.0,3,Clothing,9999.0,1.0,0
24766,AW00024766,1,71.58,23.86,187.0,187.0,3,Accessories,9999.0,1.0,0
13451,AW00013451,1,21.98,21.98,102.0,102.0,1,Accessories,9999.0,1.0,1
27617,AW00027617,2,5976.32,1494.08,62.0,1112.0,4,Accessories,1050.0,0.058823529411,1
25994,AW00025994,2,4626.11,925.222,114.0,907.0,5,Accessories,793.0,0.076923076923,1
14633,AW00014633,3,242.5,22.045454,89.0,346.0,10,Accessories,128.5,0.333333333333,1
14092,AW00014092,1,56.97,28.485,142.0,142.0,2,Accessories,9999.0,1.0,1
25453,AW00025453,1,1170.48,585.24,99.0,99.0,2,Clothing,9999.0,1.0,1
22233,AW00022233,2,5997.33,1999.11,228.0,986.0,3,Bikes,758.0,0.08,0
19316,AW00019316,2,2701.4275,1350.71375,60.0,405.0,2,Bikes,345.0,0.181818181818,1
27806,AW00027806,1,3.99,3.99,343.0,343.0,1,Accessories,9999.0,1.0,0
19173,AW00019173,2,1594.4175,531.4725,191.0,735.0,3,Bikes,544.0,0.111111111111,0
14218,AW00014218,3,5651.8782,627.986466,163.0,529.0,8,Accessories,183.0,0.25,1
22874,AW00022874,1,548.98,274.49,282.0,282.0,2,Clothing,9999.0,1.0,0
11513,AW00011513,1,863.95,172.79,234.0,234.0,5,Accessories,9999.0,1.0,0
16445,AW00016445,2,3242.83,1080.943333,82.0,689.0,3,Bikes,607.0,0.1,1
24105,AW00024105,1,2419.06,1209.53,318.0,318.0,2,Accessories,9999.0,1.0,0
28496,AW00028496,1,69.99,69.99,171.0,171.0,1,Clothing,9999.0,1.0,1
25791,AW00025791,1,60.47,20.156666,62.0,62.0,3,Accessories,9999.0,1.0,1
18483,AW00018483,2,6056.61,2018.87,349.0,946.0,3,Bikes,597.0,0.1,0
15904,AW00015904,2,1394.95,348.7375,242.0,439.0,4,Bikes,197.0,0.333333333333,0
20647,AW00020647,1,1155.48,577.74,168.0,168.0,2,Accessories,9999.0,1.0,1
17919,AW00017919,2,4733.75,1577.916666,137.0,1017.0,3,Bikes,880.0,0.068965517241,1
26624,AW00026624,2,2826.4382,942.146066,156.0,581.0,3,Bikes,425.0,0.142857142857,1
20790,AW00020790,1,14.98,7.49,192.0,192.0,2,Accessories,9999.0,1.0,0
29844,AW00029844,12,402108.471794,1058.180188,121.0,1126.0,85,Bikes,91.3636363636363,0.363636363636,1
18775,AW00018775,1,69.99,69.99,360.0,360.0,1,Clothing,9999.0,1.0,0
20524,AW00020524,1,68.97,22.99,245.0,245.0,3,Accessories,9999.0,1.0,0
21188,AW00021188,1,123.96,30.99,243.0,243.0,4,Accessories,9999.0,1.0,0
28662,AW00028662,2,4827.1,1206.775,203.0,1002.0,4,Accessories,799.0,0.076923076923,0
29203,AW00029203,2,4334.6,1083.65,207.0,915.0,4,Accessories,708.0,0.083333333333,0
11178,AW00011178,2,144.76,24.126666,247.0,341.0,6,Accessories,94.0,0.666666666666,0
17842,AW00017842,1,37.27,12.423333,315.0,315.0,3,Accessories,9999.0,1.0,0
22539,AW00022539,1,98.96,24.74,247.0,247.0,4,Accessories,9999.0,1.0,0
20006,AW00020006,1,1155.48,577.74,244.0,244.0,2,Accessories,9999.0,1.0,0
11301,AW00011301,2,131.26,26.252,109.0,233.0,5,Accessories,124.0,0.5,1
19834,AW00019834,1,119.98,59.99,227.0,227.0,2,Clothing,9999.0,1.0,0
21998,AW00021998,1,56.98,28.49,198.0,198.0,2,Accessories,9999.0,1.0,0
17301,AW00017301,2,74.98,37.49,61.0,126.0,2,Accessories,65.0,1.0,1
13820,AW00013820,2,5908.26,1969.42,126.0,1037.0,3,Bikes,911.0,0.066666666666,1
18148,AW00018148,2,1518.5782,506.192733,264.0,835.0,3,Bikes,571.0,0.105263157894,0
24397,AW00024397,1,38.88,12.96,332.0,332.0,3,Accessories,9999.0,1.0,0
12054,AW00012054,5,402.53,36.593636,42.0,364.0,8,Accessories,80.5,0.454545454545,1
19714,AW00019714,1,548.98,274.49,198.0,198.0,2,Clothing,9999.0,1.0,0
15386,AW00015386,1,4.99,4.99,154.0,154.0,1,Accessories,9999.0,1.0,1
28370,AW00028370,1,638.95,127.79,113.0,113.0,5,Accessories,9999.0,1.0,1
17009,AW00017009,1,2351.96,783.986666,81.0,81.0,3,Accessories,9999.0,1.0,1
25038,AW00025038,1,2438.06,1219.03,32.0,32.0,2,Clothing,9999.0,1.0,1
13677,AW00013677,1,39.98,19.99,24.0,24.0,2,Accessories,9999.0,1.0,1
21941,AW00021941,1,1174.48,587.24,58.0,58.0,2,Clothing,9999.0,1.0,1
17315,AW00017315,2,6030.61,2010.203333,221.0,1062.0,3,Bikes,841.0,0.074074074074,0
12987,AW00012987,3,6759.4696,1689.8674,106.0,652.0,4,Bikes,273.0,0.166666666666,1
21400,AW00021400,2,2688.8896,537.77792,254.0,501.0,5,Bikes,247.0,0.25,0
15151,AW00015151,2,4344.0882,2172.0441,98.0,471.0,1,Bikes,373.0,0.166666666666,1
23564,AW00023564,1,34.98,17.49,135.0,135.0,2,Accessories,9999.0,1.0,1
23415,AW00023415,2,3588.83,1196.276666,310.0,576.0,3,Bikes,266.0,0.25,0
25579,AW00025579,1,39.98,19.99,307.0,307.0,2,Accessories,9999.0,1.0,0
15692,AW00015692,3,8392.3,1198.9,181.0,790.0,6,Accessories,304.5,0.157894736842,0
26020,AW00026020,2,1932.46,483.115,104.0,751.0,4,Accessories,647.0,0.095238095238,1
13279,AW00013279,2,4533.5225,1133.380625,250.0,726.0,4,Accessories,476.0,0.133333333333,0
13528,AW00013528,2,4531.0396,906.20792,162.0,567.0,5,Accessories,405.0,0.153846153846,1
15443,AW00015443,1,7.28,3.64,357.0,357.0,2,Accessories,9999.0,1.0,0
25181,AW00025181,1,32.6,32.6,330.0,330.0,1,Accessories,9999.0,1.0,0
21692,AW00021692,1,14.98,7.49,200.0,200.0,2,Accessories,9999.0,1.0,0
17607,AW00017607,1,54.98,27.49,151.0,151.0,2,Accessories,9999.0,1.0,1
23856,AW00023856,1,603.49,301.745,88.0,88.0,2,Clothing,9999.0,1.0,1
14510,AW00014510,2,3036.3682,607.27364,189.0,1102.0,5,Accessories,913.0,0.066666666666,0
12346,AW00012346,3,6864.4596,1372.89192,132.0,755.0,5,Bikes,311.5,0.15,1
27494,AW00027494,2,1952.45,390.49,91.0,399.0,5,Accessories,308.0,0.2,1
16133,AW00016133,3,164.82,20.6025,24.0,355.0,8,Accessories,165.5,0.272727272727,1
11805,AW00011805,2,128.97,32.2425,84.0,280.0,4,Accessories,196.0,0.285714285714,1
16674,AW00016674,2,76.15,12.691666,152.0,277.0,5,Accessories,125.0,0.5,1
28035,AW00028035,1,69.99,69.99,274.0,274.0,1,Clothing,9999.0,1.0,0
23166,AW00023166,1,556.93,185.643333,224.0,224.0,3,Accessories,9999.0,1.0,0
25871,AW00025871,1,64.97,21.656666,144.0,144.0,3,Accessories,9999.0,1.0,1
13969,AW00013969,2,77.27,25.756666,48.0,130.0,3,Accessories,82.0,0.666666666666,1
23707,AW00023707,1,565.47,188.49,70.0,70.0,3,Accessories,9999.0,1.0,1
25330,AW00025330,1,100.09,33.363333,30.0,30.0,3,Accessories,9999.0,1.0,1
24640,AW00024640,1,2419.06,1209.53,224.0,224.0,2,Accessories,9999.0,1.0,0
22648,AW00022648,1,2475.95,1237.975,144.0,144.0,2,Accessories,9999.0,1.0,1
23644,AW00023644,1,39.98,19.99,115.0,115.0,2,Accessories,9999.0,1.0,1
19731,AW00019731,1,78.98,39.49,55.0,55.0,2,Clothing,9999.0,1.0,1
17716,AW00017716,2,2701.4275,1350.71375,257.0,571.0,2,Bikes,314.0,0.2,0
15841,AW00015841,2,3105.27,1035.09,148.0,473.0,3,Bikes,325.0,0.181818181818,1
27202,AW00027202,1,96.92,24.23,325.0,325.0,4,Accessories,9999.0,1.0,0
18712,AW00018712,2,24.27,12.135,153.0,305.0,2,Accessories,152.0,0.4,1
23690,AW00023690,1,38.98,19.49,361.0,361.0,2,Accessories,9999.0,1.0,0
21769,AW00021769,1,603.49,301.745,331.0,331.0,2,Clothing,9999.0,1.0,0
25682,AW00025682,1,38.98,19.49,246.0,246.0,2,Accessories,9999.0,1.0,0
19777,AW00019777,1,119.98,59.99,184.0,184.0,2,Clothing,9999.0,1.0,0
20773,AW00020773,1,30.97,15.485,52.0,52.0,2,Accessories,9999.0,1.0,1
24686,AW00024686,1,38.88,12.96,5.0,5.0,3,Accessories,9999.0,1.0,1
26160,AW00026160,2,1938.47,646.156666,69.0,657.0,3,Bikes,588.0,0.105263157894,1
24168,AW00024168,2,2790.5225,558.1045,127.0,459.0,5,Accessories,332.0,0.181818181818,1
14799,AW00014799,2,162.95,32.59,261.0,344.0,5,Clothing,83.0,0.666666666666,0
18758,AW00018758,3,158.51,17.612222,247.0,342.0,8,Accessories,47.5,1.0,0
26701,AW00026701,1,39.98,19.99,301.0,301.0,2,Accessories,9999.0,1.0,0
25164,AW00025164,1,34.89,17.445,255.0,255.0,2,Accessories,9999.0,1.0,0
13803,AW00013803,1,186.28,62.093333,169.0,169.0,3,Accessories,9999.0,1.0,1
11742,AW00011742,2,5915.54,1183.108,251.0,848.0,5,Accessories,597.0,0.105263157894,0
20232,AW00020232,1,91.95,22.9875,229.0,229.0,4,Accessories,9999.0,1.0,0
23149,AW00023149,1,32.28,16.14,151.0,151.0,2,Accessories,9999.0,1.0,1
14321,AW00014321,2,77.27,25.756666,3.0,75.0,3,Accessories,72.0,1.0,1
22247,AW00022247,2,5978.61,1195.722,198.0,953.0,5,Accessories,755.0,0.08,0
20249,AW00020249,2,5333.25,1777.75,188.0,835.0,3,Bikes,647.0,0.095238095238,0
29618,AW00029618,8,309675.8361,1094.260904,91.0,730.0,76,Bikes,91.2857142857142,0.380952380952,1
18257,AW00018257,2,115.95,28.9875,163.0,318.0,4,Accessories,155.0,0.4,1
13757,AW00013757,1,86.96,28.986666,175.0,175.0,3,Accessories,9999.0,1.0,1
29077,AW00029077,1,63.97,21.323333,82.0,82.0,3,Accessories,9999.0,1.0,1
12283,AW00012283,3,5582.9082,930.4847,262.0,669.0,6,Bikes,203.5,0.214285714285,0
23103,AW00023103,1,85.48,42.74,256.0,256.0,2,Accessories,9999.0,1.0,0
22170,AW00022170,2,2745.3325,686.333125,270.0,665.0,4,Accessories,395.0,0.153846153846,0
15678,AW00015678,3,7223.34,722.334,113.0,507.0,8,Accessories,197.0,0.230769230769,1
21629,AW00021629,2,2624.0782,874.692733,100.0,431.0,3,Bikes,331.0,0.181818181818,1
27039,AW00027039,1,4.99,4.99,152.0,152.0,1,Accessories,9999.0,1.0,1
29140,AW00029140,1,3578.27,3578.27,937.0,937.0,1,Bikes,9999.0,1.0,0
28559,AW00028559,1,2049.0982,2049.0982,689.0,689.0,1,Bikes,9999.0,1.0,0
26638,AW00026638,2,4518.1482,1129.53705,148.0,597.0,4,Bikes,449.0,0.133333333333,1
14235,AW00014235,3,5682.1996,710.27495,106.0,492.0,8,Accessories,193.0,0.230769230769,1
25642,AW00025642,1,583.97,194.656666,338.0,338.0,3,Clothing,9999.0,1.0,0
22310,AW00022310,1,93.97,31.323333,218.0,218.0,3,Accessories,9999.0,1.0,0
17152,AW00017152,1,12.94,6.47,180.0,180.0,2,Accessories,9999.0,1.0,1
12220,AW00012220,2,5950.23,1487.5575,183.0,1056.0,4,Accessories,873.0,0.071428571428,0
13216,AW00013216,1,96.46,32.153333,265.0,265.0,3,Clothing,9999.0,1.0,0
21706,AW00021706,1,99.96,24.99,158.0,158.0,4,Accessories,9999.0,1.0,1
17378,AW00017378,1,39.98,19.99,11.0,11.0,2,Accessories,9999.0,1.0,1
27265,AW00027265,1,782.99,782.99,604.0,604.0,1,Bikes,9999.0,1.0,0
14281,AW00014281,2,4746.3,678.042857,136.0,265.0,7,Accessories,129.0,0.5,1
15277,AW00015277,1,96.44,19.288,220.0,220.0,5,Accessories,9999.0,1.0,0
15858,AW00015858,1,7.28,3.64,190.0,190.0,2,Accessories,9999.0,1.0,0
28261,AW00028261,1,27.92,6.98,92.0,92.0,4,Accessories,9999.0,1.0,1
19299,AW00019299,2,1587.4075,529.135833,109.0,691.0,3,Bikes,582.0,0.105263157894,1
13262,AW00013262,2,86.95,17.39,125.0,312.0,4,Accessories,187.0,0.333333333333,1
20295,AW00020295,1,1174.48,587.24,229.0,229.0,2,Clothing,9999.0,1.0,0
18672,AW00018672,1,128.97,42.99,159.0,159.0,3,Clothing,9999.0,1.0,1
23627,AW00023627,1,38.98,19.49,142.0,142.0,2,Accessories,9999.0,1.0,1
24623,AW00024623,1,32.6,32.6,15.0,15.0,1,Accessories,9999.0,1.0,1
17238,AW00017238,2,147.48,49.16,305.0,350.0,3,Clothing,45.0,2.0,0
14736,AW00014736,1,85.48,42.74,333.0,333.0,2,Accessories,9999.0,1.0,0
16900,AW00016900,1,7.28,3.64,164.0,164.0,2,Accessories,9999.0,1.0,1
12761,AW00012761,2,5929.23,1482.3075,172.0,767.0,4,Bikes,595.0,0.1,1
19253,AW00019253,2,1540.4275,770.21375,100.0,716.0,2,Bikes,616.0,0.1,1
30073,AW00030073,4,105389.10585,1053.891058,91.0,365.0,39,Bikes,91.3333333333333,0.444444444444,1
25745,AW00025745,1,2473.04,618.26,184.0,184.0,4,Accessories,9999.0,1.0,0
23581,AW00023581,1,69.97,23.323333,164.0,164.0,3,Accessories,9999.0,1.0,1
24122,AW00024122,1,4.99,4.99,124.0,124.0,1,Accessories,9999.0,1.0,1
17779,AW00017779,3,4250.2075,425.02075,40.0,446.0,10,Accessories,203.0,0.230769230769,1
11287,AW00011287,27,1167.07,18.823709,0.0,364.0,23,Accessories,14.0,2.25,1
15615,AW00015615,2,70.24,10.034285,31.0,308.0,7,Accessories,277.0,0.222222222222,1
28599,AW00028599,1,7.95,7.95,275.0,275.0,1,Accessories,9999.0,1.0,0
22107,AW00022107,1,71.97,35.985,230.0,230.0,2,Accessories,9999.0,1.0,0
28802,AW00028802,1,2443.35,2443.35,727.0,727.0,1,Bikes,9999.0,1.0,0
20146,AW00020146,1,3.99,3.99,347.0,347.0,1,Accessories,9999.0,1.0,0
16399,AW00016399,1,32.27,10.756666,318.0,318.0,3,Accessories,9999.0,1.0,0
26976,AW00026976,1,791.32,197.83,192.0,192.0,4,Accessories,9999.0,1.0,0
24059,AW00024059,1,583.97,194.656666,147.0,147.0,3,Clothing,9999.0,1.0,1
23063,AW00023063,1,37.27,12.423333,43.0,43.0,3,Accessories,9999.0,1.0,1
29704,AW00029704,8,334662.985741,934.812809,121.0,761.0,86,Clothing,91.4285714285714,0.380952380952,1
13388,AW00013388,1,106.96,35.653333,329.0,329.0,3,Accessories,9999.0,1.0,0
22044,AW00022044,1,607.96,151.99,292.0,292.0,4,Accessories,9999.0,1.0,0
14384,AW00014384,1,93.97,31.323333,114.0,114.0,3,Accessories,9999.0,1.0,1
28018,AW00028018,1,3578.27,3578.27,1094.0,1094.0,1,Bikes,9999.0,1.0,0
26097,AW00026097,2,5773.04,1443.26,159.0,769.0,4,Accessories,610.0,0.1,1
12698,AW00012698,3,6786.7496,1131.124933,121.0,686.0,6,Accessories,282.5,0.166666666666,1
21354,AW00021354,2,2646.3996,882.1332,298.0,507.0,3,Bikes,209.0,0.285714285714,0
29014,AW00029014,1,63.97,21.323333,358.0,358.0,3,Accessories,9999.0,1.0,0
13694,AW00013694,2,105.56,21.112,120.0,298.0,5,Accessories,178.0,0.333333333333,1
20358,AW00020358,1,123.98,61.99,270.0,270.0,2,Clothing,9999.0,1.0,0
11702,AW00011702,2,96.27,24.0675,75.0,256.0,4,Accessories,181.0,0.333333333333,1
17441,AW00017441,1,2404.95,601.2375,73.0,73.0,4,Clothing,9999.0,1.0,1
18131,AW00018131,2,3021.3782,1007.126066,142.0,865.0,3,Bikes,723.0,0.083333333333,1
13176,AW00013176,2,4753.32,1188.33,282.0,731.0,4,Accessories,449.0,0.133333333333,0
29492,AW00029492,6,140130.8409,934.205606,60.0,608.0,53,Components,109.6,0.333333333333,1
20836,AW00020836,2,1938.47,646.156666,162.0,557.0,3,Bikes,395.0,0.153846153846,1
30033,AW00030033,4,4481.476875,407.406988,60.0,334.0,7,Components,91.3333333333333,0.444444444444,1
15426,AW00015426,2,115.92,16.56,78.0,308.0,7,Accessories,230.0,0.25,1
19127,AW00019127,1,579.97,193.323333,286.0,286.0,3,Accessories,9999.0,1.0,0
11467,AW00011467,3,55.87,11.174,26.0,181.0,4,Accessories,77.5,0.5,1
21832,AW00021832,1,39.98,19.99,13.0,13.0,2,Accessories,9999.0,1.0,1
26787,AW00026787,1,60.47,20.156666,9.0,9.0,3,Accessories,9999.0,1.0,1
12157,AW00012157,2,42.95,21.475,60.0,263.0,2,Accessories,203.0,0.333333333333,1
25313,AW00025313,1,3.99,3.99,187.0,187.0,1,Accessories,9999.0,1.0,0
22585,AW00022585,1,553.97,184.656666,245.0,245.0,3,Accessories,9999.0,1.0,0
27454,AW00027454,1,7.28,3.64,228.0,228.0,2,Accessories,9999.0,1.0,0
24749,AW00024749,1,64.97,21.656666,126.0,126.0,3,Accessories,9999.0,1.0,1
16093,AW00016093,1,554.97,184.99,122.0,122.0,3,Accessories,9999.0,1.0,1
29555,AW00029555,5,13657.5288,803.384047,273.0,1003.0,9,Bikes,182.5,0.208333333333,0
21895,AW00021895,2,4657.5125,1552.504166,95.0,694.0,3,Bikes,599.0,0.105263157894,1
17567,AW00017567,1,1709.98,854.99,209.0,209.0,2,Clothing,9999.0,1.0,0
26223,AW00026223,1,2407.04,601.76,125.0,125.0,4,Accessories,9999.0,1.0,1
25227,AW00025227,1,39.98,19.99,112.0,112.0,2,Accessories,9999.0,1.0,1
11224,AW00011224,3,6685.59,1337.118,56.0,905.0,5,Bikes,424.5,0.107142857142,1
15552,AW00015552,2,1426.46,285.292,368.0,527.0,5,Bikes,159.0,0.4,0
27540,AW00027540,2,4504.4596,900.89192,87.0,406.0,5,Accessories,319.0,0.181818181818,1
19880,AW00019880,1,69.99,69.99,304.0,304.0,1,Clothing,9999.0,1.0,0
12847,AW00012847,1,24.99,24.99,216.0,216.0,1,Accessories,9999.0,1.0,0
24208,AW00024208,1,1709.98,854.99,153.0,153.0,2,Clothing,9999.0,1.0,1
13866,AW00013866,2,4639.5125,662.7875,235.0,533.0,7,Accessories,298.0,0.2,0
28928,AW00028928,1,2473.05,824.35,305.0,305.0,3,Clothing,9999.0,1.0,0
22522,AW00022522,1,539.99,539.99,293.0,293.0,1,Bikes,9999.0,1.0,0
18194,AW00018194,2,85.96,28.653333,176.0,251.0,3,Accessories,75.0,0.666666666666,1
26850,AW00026850,1,53.98,26.99,235.0,235.0,2,Accessories,9999.0,1.0,0
14862,AW00014862,1,32.28,16.14,154.0,154.0,2,Accessories,9999.0,1.0,1
19190,AW00019190,1,27.28,13.64,143.0,143.0,2,Accessories,9999.0,1.0,1
27846,AW00027846,1,791.32,197.83,56.0,56.0,4,Accessories,9999.0,1.0,1
23518,AW00023518,1,4.99,4.99,31.0,31.0,1,Accessories,9999.0,1.0,1
13631,AW00013631,3,6817.1182,852.139775,38.0,576.0,7,Accessories,269.0,0.176470588235,1
23996,AW00023996,2,2744.5225,548.9045,170.0,506.0,5,Bikes,336.0,0.181818181818,1
24537,AW00024537,1,2511.32,627.83,333.0,333.0,4,Accessories,9999.0,1.0,0
15340,AW00015340,3,156.04,19.505,56.0,318.0,8,Accessories,131.0,0.333333333333,1
12635,AW00012635,1,49.99,49.99,312.0,312.0,1,Clothing,9999.0,1.0,0
16963,AW00016963,1,39.98,19.99,301.0,301.0,2,Accessories,9999.0,1.0,0
12008,AW00012008,3,80.25,16.05,8.0,232.0,5,Accessories,112.0,0.428571428571,1
28865,AW00028865,1,31.27,10.423333,228.0,228.0,3,Accessories,9999.0,1.0,0
28324,AW00028324,1,548.98,274.49,219.0,219.0,2,Accessories,9999.0,1.0,0
19668,AW00019668,1,119.98,59.99,41.0,41.0,2,Clothing,9999.0,1.0,1
21291,AW00021291,1,1735.98,867.99,40.0,40.0,2,Accessories,9999.0,1.0,1
13325,AW00013325,2,4558.5225,1139.630625,246.0,724.0,4,Accessories,478.0,0.133333333333,0
15489,AW00015489,2,1685.45,337.09,56.0,571.0,5,Clothing,515.0,0.117647058823,1
19817,AW00019817,2,118.94,19.823333,105.0,337.0,5,Accessories,232.0,0.25,1
17653,AW00017653,1,39.98,19.99,263.0,263.0,2,Accessories,9999.0,1.0,0
11161,AW00011161,2,93.95,15.658333,78.0,241.0,6,Accessories,163.0,0.333333333333,1
25917,AW00025917,2,4699.82,1174.955,132.0,1003.0,4,Bikes,871.0,0.068965517241,1
28081,AW00028081,1,25.48,12.74,45.0,45.0,2,Accessories,9999.0,1.0,1
16316,AW00016316,2,4659.8025,1164.950625,377.0,623.0,4,Accessories,246.0,0.25,0
22150,AW00022150,1,69.99,69.99,323.0,323.0,1,Clothing,9999.0,1.0,0
19233,AW00019233,1,69.99,69.99,294.0,294.0,1,Clothing,9999.0,1.0,0
17882,AW00017882,1,32.27,10.756666,363.0,363.0,3,Accessories,9999.0,1.0,0
24829,AW00024829,1,34.89,17.445,354.0,354.0,2,Accessories,9999.0,1.0,0
